frame,capture_time,log_time,hmd_position_x,hmd_position_y,hmd_position_z,hmd_rotation_x,hmd_rotation_y,hmd_rotation_z,hmd_rotation_w,gaze_status,combined_gaze_forward_x,combined_gaze_forward_y,combined_gaze_forward_z,combined_gaze_position_x,combined_gaze_position_y,combined_gaze_position_z,inter_pupillary_distance_mm,left_eye_status,left_eye_forward_x,left_eye_forward_y,left_eye_forward_z,left_eye_position_x,left_eye_position_y,left_eye_position_z,left_pupil_iris_ratio,left_pupil_diameter_mm,left_iris_diameter_mm,left_eye_openness,right_eye_status,right_eye_forward_x,right_eye_forward_y,right_eye_forward_z,right_eye_position_x,right_eye_position_y,right_eye_position_z,right_pupil_iris_ratio,right_pupil_diameter_mm,right_iris_diameter_mm,right_eye_openness,focus_distance,focus_stability,time_s,time_ms,sample_dt_ms,gaze_azimuth_deg,gaze_elevation_deg,in_invalid_run,invalid_run_id,gaze_valid,left_eye_valid,right_eye_valid,blink_left,blink_right,pupil_left_out_of_bounds,pupil_right_out_of_bounds,pupil_asymmetry_exceeded,focus_distance_sentinel,focus_out_of_bounds,focus_unstable,interpolated_left_pupil,interpolated_right_pupil,excluded
725687,1000003887313319400,63875744678217,-0.017,1.174,0.04,0.032,-0.014,0.03,0.999,VALID,-0.03,0.02,0.999,0,0,0,52.375,VALID,-0.029,0.02,0.999,-0.028,0,0,0.357,2.456,6.887,0.642,VALID,-0.03,0.02,0.999,0.028,0,0,0.345,2.227,6.454,0.937,2,0.2259754,2.6815739,2681.5739,5.012199999999666,-1.720077046944863,1.1459919983885924,false,,true,true,true,false,false,false,false,false,false,false,true,false,false,false
725688,1000003887318333700,63875744678217,-0.017,1.174,0.04,0.032,-0.014,0.03,0.999,VALID,-0.031,0.021,0.999,0,0,0,52.375,VALID,-0.03,0.021,0.999,-0.028,0,0,0.355,2.445,6.887,0.64,VALID,-0.031,0.021,0.999,0.028,0,0,0.344,2.218,6.454,0.937,2,0.2219169,2.6865882,2686.5882,5.014300000000276,-1.7773767649949088,1.2032998233651468,false,,true,true,true,false,false,false,false,false,false,false,true,false,false,false
725689,1000003887323345900,63875744678217,-0.017,1.174,0.04,0.032,-0.014,0.03,0.999,VALID,-0.035,0.023,0.999,0,0,0,52.375,VALID,-0.031,0.023,0.999,-0.028,0,0,0.353,2.43,6.887,0.639,VALID,-0.035,0.023,0.999,0.028,0,0,0.342,2.207,6.454,0.937,2,0.09862458,2.6916004,2691.6004,5.012199999999666,-2.0065389332852783,1.3179191427593082,false,,true,true,true,false,false,false,false,false,false,false,true,false,false,false
725690,1000003887328360200,63875744678228,-0.017,1.173,0.04,0.032,-0.014,0.03,0.999,VALID,-0.037,0.023,0.999,0,0,0,52.375,VALID,-0.032,0.023,0.999,-0.028,0,0,0.351,2.416,6.887,0.638,VALID,-0.037,0.023,0.999,0.028,0,0,0.34,2.197,6.454,0.937,2,0,2.6966147,2696.6147,5.014300000000276,-2.1210963966614536,1.3179191427593082,false,,true,true,true,false,false,false,false,false,false,false,true,false,false,false
725691,1000003887333372400,63875744678228,-0.017,1.173,0.04,0.032,-0.014,0.03,0.999,VALID,-0.04,0.024,0.999,0,0,0,52.375,VALID,-0.034,0.024,0.999,-0.028,0,0,0.35,2.408,6.887,0.636,VALID,-0.04,0.024,0.999,0.028,0,0,0.338,2.184,6.454,0.937,2,0,2.7016269,2701.6269,5.012200000000121,-2.2929004995436886,1.3752307520185663,false,,true,true,true,false,false,false,false,false,false,false,true,false,false,false
725692,1000003887338386700,63875744678228,-0.017,1.173,0.04,0.032,-0.014,0.03,0.999,VALID,-0.042,0.024,0.999,0,0,0,52.375,VALID,-0.036,0.024,0.999,-0.028,0,0,0.348,2.399,6.887,0.635,VALID,-0.042,0.024,0.999,0.028,0,0,0.337,2.172,6.454,0.937,2,0,2.7066412,2706.6412,5.014299999999821,-2.407413844340112,1.3752307520185663,false,,true,true,true,false,false,false,false,false,false,false,true,false,false,false
725693,1000003887343380200,63875744678239,-0.017,1.173,0.04,0.032,-0.014,0.03,0.999,VALID,-0.045,0.024,0.999,0,0,0,52.375,VALID,-0.038,0.024,0.999,-0.028,0,0,0.347,2.389,6.887,0.632,VALID,-0.045,0.024,0.999,0.028,0,0,0.334,2.157,6.454,0.937,2,0,2.7116347,2711.6347,4.99350000000004,-2.5791475002834177,1.3752307520185663,false,,true,true,true,false,false,false,false,false,false,false,true,false,false,false
725694,1000003887348394500,63875744678239,-0.017,1.173,0.04,0.032,-0.014,0.03,0.999,VALID,-0.047,0.024,0.999,0,0,0,52.375,VALID,-0.04,0.024,0.999,-0.028,0,0,0.345,2.377,6.887,0.63,VALID,-0.047,0.024,0.999,0.028,0,0,0.333,2.147,6.454,0.937,2,0,2.716649,2716.649,5.014299999999821,-2.6936110376850793,1.3752307520185663,false,,true,true,true,false,false,false,false,false,false,false,true,false,false,false
725695,1000003887353399600,63875744678251,-0.017,1.173,0.04,0.032,-0.014,0.03,0.999,VALID,-0.049,0.025,0.998,0,0,0,52.375,VALID,-0.042,0.025,0.999,-0.028,0,0,0.344,2.37,6.887,0.63,VALID,-0.049,0.025,0.998,0.028,0,0,0.331,2.137,6.454,0.938,2,0,2.7216541,2721.6541,5.005100000000311,-2.810862232807306,1.4325437375665075,false,,true,true,true,false,false,false,false,false,false,false,true,false,false,false
725696,1000003887358413900,63875744678251,-0.017,1.173,0.04,0.032,-0.014,0.03,0.999,VALID,-0.051,0.026,0.998,0,0,0,52.375,VALID,-0.044,0.026,0.999,-0.028,0,0,0.343,2.359,6.887,0.628,VALID,-0.051,0.026,0.998,0.028,0,0,0.33,2.129,6.454,0.938,2,0,2.7266684,2726.6684,5.014299999999821,-2.9253959133059113,1.4898581568539333,false,,true,true,true,false,false,false,false,false,false,false,true,false,false,false
725697,1000003887363440900,63875744678262,-0.017,1.173,0.04,0.032,-0.014,0.03,0.999,VALID,-0.053,0.027,0.998,0,0,0,52.375,VALID,-0.046,0.027,0.999,-0.028,0,0,0.341,2.346,6.887,0.627,VALID,-0.053,0.027,0.998,0.028,0,0,0.329,2.12,6.454,0.938,2,0,2.7316954,2731.6954,5.027000000000044,-3.0399061987461087,1.5471740673445704,false,,true,true,true,false,false,false,false,false,false,false,true,false,false,false
725698,1000003887368455200,63875744678262,-0.017,1.173,0.04,0.032,-0.014,0.03,0.999,VALID,-0.055,0.027,0.998,0,0,0,52.375,VALID,-0.048,0.027,0.998,-0.028,0,0,0.339,2.336,6.887,0.626,VALID,-0.055,0.027,0.998,0.028,0,0,0.327,2.11,6.454,0.938,2,0,2.7367097,2736.7097,5.014299999999821,-3.154392181799537,1.5471740673445704,false,,true,true,true,false,false,false,false,false,false,false,true,false,false,false
725699,1000003887373482200,63875744678272,-0.017,1.173,0.04,0.032,-0.014,0.03,0.999,VALID,-0.055,0.027,0.998,0,0,0,52.375,VALID,-0.042,0.027,0.999,-0.028,0,0,0.337,2.322,6.887,0.626,VALID,-0.055,0.027,0.998,0.028,0,0,0.326,2.102,6.454,0.938,2,0,2.7417367,2741.7367,5.027000000000044,-3.154392181799537,1.5471740673445704,false,,true,true,true,false,false,false,false,false,false,false,true,false,false,false
725700,1000003887378496500,63875744678273,-0.017,1.173,0.04,0.032,-0.014,0.03,0.999,VALID,-0.057,0.027,0.998,0,0,0,52.375,VALID,-0.043,0.027,0.999,-0.028,0,0,0.336,2.313,6.887,0.625,VALID,-0.057,0.027,0.998,0.028,0,0,0.325,2.096,6.454,0.938,2,0,2.746751,2746.751,5.014300000000276,-3.268852956299148,1.5471740673445704,false,,true,true,true,false,false,false,false,false,false,false,true,false,false,false
725701,1000003887383523500,63875744678273,-0.017,1.173,0.04,0.032,-0.014,0.03,0.999,VALID,-0.058,0.028,0.998,0,0,0,52.375,VALID,-0.045,0.028,0.999,-0.028,0,0,0.335,2.306,6.887,0.625,VALID,-0.058,0.028,0.998,0.028,0,0,0.324,2.089,6.454,0.938,2,0,2.751778,2751.778,5.026999999999589,-3.326073607492083,1.6044915265155903,false,,true,true,true,false,false,false,false,false,false,false,true,false,false,false
725702,1000003887388537800,63875744678284,-0.017,1.173,0.04,0.032,-0.014,0.03,0.999,VALID,-0.059,0.029,0.998,0,0,0,52.375,VALID,-0.048,0.029,0.998,-0.028,0,0,0.333,2.296,6.887,0.624,VALID,-0.059,0.029,0.998,0.028,0,0,0.323,2.082,6.454,0.938,2,0,2.7567923,2756.7923,5.014300000000276,-3.383287617281726,1.6618105918581296,false,,true,true,true,false,false,false,false,false,false,false,true,false,false,false
725703,1000003887393470200,63875744678284,-0.017,1.173,0.04,0.032,-0.014,0.03,0.999,VALID,-0.06,0.029,0.998,0,0,0,52.375,VALID,-0.05,0.029,0.998,-0.028,0,0,0.332,2.286,6.887,0.623,VALID,-0.06,0.029,0.998,0.028,0,0,0.322,2.075,6.454,0.938,2,0,2.7617247,2761.7247,4.932400000000143,-3.4404948727427276,1.6618105918581296,false,,true,true,true,false,false,false,false,false,false,false,true,false,false,false
725704,1000003887398490500,63875744678295,-0.017,1.173,0.041,0.032,-0.014,0.03,0.999,VALID,-0.061,0.029,0.998,0,0,0,52.375,VALID,-0.053,0.029,0.998,-0.028,0,0,0.331,2.282,6.887,0.622,VALID,-0.061,0.029,0.998,0.028,0,0,0.32,2.068,6.454,0.938,2,0,2.766745,2766.745,5.020299999999679,-3.497695261030265,1.6618105918581296,false,,true,true,true,false,false,false,false,false,false,false,true,false,false,false
725705,1000003887403510800,63875744678295,-0.017,1.173,0.041,0.032,-0.014,0.03,0.999,VALID,-0.062,0.03,0.998,0,0,0,52.375,VALID,-0.055,0.03,0.998,-0.028,0,0,0.33,2.272,6.887,0.621,VALID,-0.062,0.03,0.998,0.028,0,0,0.319,2.06,6.454,0.938,2,0,2.7717653,2771.7653,5.020300000000134,-3.5548886693813615,1.719131320877811,false,,true,true,true,false,false,false,false,false,false,false,true,false,false,false
725706,1000003887408487500,63875744678306,-0.017,1.173,0.041,0.032,-0.014,0.03,0.999,VALID,-0.063,0.03,0.998,0,0,0,52.375,VALID,-0.05,0.03,0.998,-0.028,0,0,0.328,2.262,6.887,0.621,VALID,-0.063,0.03,0.998,0.028,0,0,0.318,2.052,6.454,0.938,2,0,2.776742,2776.742,4.976700000000164,-3.612074985116196,1.719131320877811,false,,true,true,true,false,false,false,false,false,false,false,true,false,false,false
725707,1000003887413511200,63875744678306,-0.017,1.173,0.041,0.032,-0.014,0.03,0.999,VALID,-0.064,0.03,0.998,0,0,0,52.375,VALID,-0.052,0.03,0.998,-0.028,0,0,0.327,2.255,6.887,0.62,VALID,-0.064,0.03,0.998,0.028,0,0,0.316,2.042,6.454,0.938,2,0,2.7817657,2781.7657,5.023699999999735,-3.669254095639421,1.719131320877811,false,,true,true,true,false,false,false,false,false,false,false,true,false,false,false
725708,1000003887418546600,63875744678306,-0.017,1.173,0.041,0.032,-0.014,0.03,0.999,VALID,-0.065,0.03,0.997,0,0,0,52.375,VALID,-0.054,0.03,0.998,-0.028,0,0,0.326,2.245,6.887,0.619,VALID,-0.065,0.03,0.997,0.028,0,0,0.315,2.034,6.454,0.938,2,0,2.7868011,2786.8011,5.035400000000209,-3.7301529802381532,1.719131320877811,false,,true,true,true,false,false,false,false,false,false,false,true,false,false,false
725709,1000003887423575300,63875744678317,-0.016,1.173,0.041,0.032,-0.013,0.03,0.999,VALID,-0.065,0.03,0.997,0,0,0,52.375,VALID,-0.056,0.03,0.998,-0.028,0,0,0.325,2.238,6.887,0.618,VALID,-0.065,0.03,0.997,0.028,0,0,0.314,2.027,6.454,0.938,2,0,2.7918298,2791.8298,5.028699999999844,-3.7301529802381532,1.719131320877811,false,,true,true,true,false,false,false,false,false,false,false,true,false,false,false
725710,1000003887428631800,63875744678317,-0.016,1.173,0.041,0.032,-0.013,0.03,0.999,VALID,-0.066,0.03,0.997,0,0,0,52.375,VALID,-0.058,0.03,0.998,-0.028,0,0,0.324,2.23,6.887,0.616,VALID,-0.066,0.03,0.997,0.028,0,0,0.313,2.019,6.454,0.938,2,0,2.7968863,2796.8863,5.056500000000142,-3.7873741866931114,1.719131320877811,false,,true,true,true,false,false,false,false,false,false,false,true,false,false,false
